year,zipcode,city,county,installation_zip,trend
2011,95503,eureka,humboldt,2479.200195,40766.40234
2012,95503,eureka,humboldt,15520.5,56286.90234
2008,95518,arcata,humboldt,2582.399902,2582.399902
2009,95518,arcata,,,2582.399902
2010,95518,arcata,,,2582.399902
2011,95518,arcata,humboldt,3537.599854,6120
2007,95519,mckinleyville,humboldt,1519.200073,1519.200073
2008,95519,mckinleyville,humboldt,18759.40039,20278.59961
2009,95519,mckinleyville,humboldt,14967.2002,35245.80078
2010,95519,mckinleyville,humboldt,5625.600098,40871.40234
2011,95519,mckinleyville,humboldt,9236.800781,50108.20313
2012,95519,mckinleyville,humboldt,25067.19922,75175.39844
2008,95521,arcata,humboldt,14881.2998,14881.2998
2009,95521,arcata,humboldt,14708.10059,29589.40039
2010,95521,arcata,humboldt,16688.40039,46277.80078
2011,95521,arcata,humboldt,1750.400024,48028.19922
2012,95521,arcata,humboldt,10864.7998,58893
2008,95524,bayside,humboldt,7439.399902,7439.399902
2009,95524,bayside,humboldt,11268,18707.40039
2010,95524,bayside,humboldt,5230.399902,23937.80078
2011,95524,bayside,humboldt,6388.200195,30326
2012,95524,bayside,humboldt,12012.59961,42338.60156
2009,95525,blue lake,humboldt,8557.599609,8557.599609
2008,95526,bridgeville,humboldt,3500,3500
2009,95526,bridgeville,humboldt,5142.399902,8642.400391
2009,95527,burnt ranch,trinity,2732.400146,2732.400146
2008,95536,ferndale,humboldt,9494.099609,9494.099609
2009,95536,ferndale,humboldt,1961.699951,11455.7998
2010,95536,ferndale,humboldt,5080.799805,16536.59961
2008,95540,fortuna,humboldt,4051.200195,4051.200195
2009,95540,fortuna,humboldt,3596.800049,7648
2010,95540,fortuna,humboldt,8390.599609,16038.59961
2011,95540,fortuna,,,16038.59961
2012,95540,fortuna,humboldt,11707.59961,27746.19922
2009,95542,garberville,humboldt,10536.7998,10536.7998
2010,95542,garberville,humboldt,4388.800293,14925.59961
2009,95547,hydesville,humboldt,5464.800293,5464.800293
2010,95547,hydesville,,,5464.800293
2011,95547,hydesville,,,5464.800293
2012,95547,hydesville,humboldt,6059.199707,11524
2009,95549,kneeland,humboldt,6238.800293,6238.800293
2010,95549,kneeland,,,6238.800293
2011,95549,kneeland,humboldt,2991.599854,9230.400391
2012,95549,kneeland,humboldt,6329.399902,15559.7998
2008,95553,miranda,humboldt,2108.400146,2108.400146
2009,95558,petrolia,humboldt,1328,1328
2008,95560,redway,humboldt,2505.600098,2505.600098
2009,95560,redway,humboldt,6998,9503.599609
2010,95560,redway,,,9503.599609
2011,95560,redway,humboldt,2620.800049,12124.40039
2008,95562,rio dell,humboldt,2521.400146,2521.400146
2012,95563,salyer,trinity,4716.799805,4716.799805
2008,95570,trinidad,humboldt,19567.19922,19567.19922
2009,95570,trinidad,humboldt,8799.799805,28367
2010,95570,trinidad,humboldt,4944,33311
2011,95570,trinidad,humboldt,25732.20117,59043.19922
2010,95573,willow creek,humboldt,2437.200195,2437.200195
2008,95589,whitethorn,humboldt,6264,6264
2008,95601,amador city,amador,2683.800049,2683.800049
2009,95601,amador city,amador,2284.799805,4968.599609
2007,95602,auburn,placer,36565.30078,36565.30078
2008,95602,auburn,placer,84364.10156,120929.4063
2009,95602,auburn,placer,203808.7969,324738.1875
2010,95602,auburn,placer,259379.6094,584117.8125
2011,95602,auburn,placer,192096.7031,776214.5
2012,95602,auburn,placer,230451.0938,1006665.625
2007,95603,auburn,placer,18517.59961,18517.59961
2008,95603,auburn,placer,82322.30469,100839.9063
2009,95603,auburn,placer,192345.2031,293185.0938
2010,95603,auburn,placer,268712.1875,561897.3125
2011,95603,auburn,placer,124001.8984,685899.1875
2012,95603,auburn,placer,339363.4063,1025262.625
2007,95605,west sacramento,yolo,7293.700195,7293.700195
2008,95605,west sacramento,yolo,3036,10329.7002
2009,95605,west sacramento,yolo,5845.399902,16175.09961
2010,95605,west sacramento,yolo,6974.399902,23149.5
2011,95605,west sacramento,yolo,3810.599854,26960.09961
2012,95605,west sacramento,yolo,204351.6875,231311.7813
2007,95606,brooks,yolo,3962.200195,3962.200195
2008,95606,brooks,,,3962.200195
2009,95606,brooks,yolo,1887.600098,5849.800293
2010,95606,brooks,yolo,6316.800293,12166.60059
2007,95607,esparto,yolo,6118.899902,6118.899902
2008,95607,esparto,,,6118.899902
2009,95607,capay,yolo,2665.599854,8784.5
2010,95607,capay,yolo,32169,40953.5
2011,95607,capay,yolo,3842.400146,44795.89844
2012,95607,capay,yolo,5349.599609,50145.5
2011,95608,carmichael,sacramento,5863.199707,5863.199707
2010,95612,clarksburg,yolo,29385.19922,29385.19922
2011,95612,clarksburg,yolo,13755.00098,43140.19922
2010,95613,coloma,el dorado,6793.600098,6793.600098
2008,95614,cool,el dorado,19826,19826
2009,95614,cool,el dorado,48540.19922,68366.20313
2010,95614,cool,el dorado,29642.09961,98008.29688
2011,95614,cool,el dorado,82453.39844,180461.7031
2012,95614,cool,el dorado,23871.29883,204333
2007,95616,davis,yolo,101216.7031,101216.7031
2008,95616,davis,yolo,149648,250864.7031
2009,95616,davis,yolo,225694.7031,476559.4063
2010,95616,davis,yolo,256734.2969,733293.6875
2011,95616,davis,yolo,168008.3906,901302.125
2012,95616,davis,yolo,301594.6875,1202896.75
2007,95618,davis,yolo,52564.20313,52564.20313
2008,95618,davis,yolo,71553.89844,124118.1016
2009,95618,davis,yolo,250028.4063,374146.5
2010,95618,davis,yolo,185183,559329.5
2011,95618,davis,yolo,185343.9063,744673.4375
2012,95618,davis,yolo,200913.0938,945586.5
2007,95619,diamond springs,el dorado,3241.800049,3241.800049
2008,95619,diamond springs,,,3241.800049
2009,95619,diamond springs,el dorado,2224.799805,5466.599609
2010,95619,diamond springs,el dorado,9975.699219,15442.29883
2011,95619,diamond springs,el dorado,4268,19710.29883
2012,95619,diamond springs,el dorado,16765.60156,36475.90234
2007,95620,dixon,solano,17885.59961,17885.59961
2008,95620,dixon,solano,32012.30078,49897.89844
2009,95620,dixon,solano,11080.59961,60978.5
2010,95620,dixon,solano,78606.10156,139584.5938
2011,95620,dixon,solano,125596.2031,265180.8125
2012,95620,dixon,solano,149546.2031,414727
2008,95623,el dorado,el dorado,31786.59961,31786.59961
2009,95623,el dorado,el dorado,6223,38009.60156
2010,95623,el dorado,el dorado,53034.5,91044.10156
2011,95623,el dorado,el dorado,29260.89844,120305
2012,95623,el dorado,el dorado,35702.39844,156007.3906
2010,95626,elverta,sacramento,7656.400391,7656.400391
2011,95626,elverta,sacramento,10667,18323.40039
2007,95627,esparto,yolo,3775.200195,3775.200195
